ParkUnit,Plot,SubPlot,EventDate,CanopyType,CanopyCount
Pea Ridge,PERI57,1,May 17 2012,Hardwood,10
Pea Ridge,PERI57,1,May 18 2008,Hardwood,13
Pea Ridge,PERI57,1,May 24 2016,Hardwood,9
Pea Ridge,PERI57,1,May 24 2016,Total,9
Pea Ridge,PERI57,1,May 24 2021,Hardwood,10
Pea Ridge,PERI58,1,May 17 2008,Hardwood,6
Pea Ridge,PERI58,1,May 17 2012,Hardwood,12
Pea Ridge,PERI58,1,May 20 2021,Hardwood,9
Pea Ridge,PERI58,1,May 24 2016,Hardwood,6
Pea Ridge,PERI58,1,May 24 2016,Total,6
Pea Ridge,PERI59,1,May 13 2008,Hardwood,1
Pea Ridge,PERI59,1,May 19 2021,Hardwood,1
Pea Ridge,PERI59,1,May 23 2016,Total,0
Pea Ridge,PERI6,1,May 14 2008,Hardwood,7
Pea Ridge,PERI6,1,May 17 2021,Hardwood,10
Pea Ridge,PERI6,1,May 18 2012,Hardwood,10
Pea Ridge,PERI6,1,May 21 2016,Hardwood,6
Pea Ridge,PERI6,1,May 21 2016,Total,6
Pea Ridge,PERI60,1,May 15 2008,Conifer,1
Pea Ridge,PERI60,1,May 15 2008,Hardwood,11
Pea Ridge,PERI60,1,May 16 2012,Conifer,4
Pea Ridge,PERI60,1,May 16 2012,Hardwood,14
Pea Ridge,PERI60,1,May 16 2016,Hardwood,10
Pea Ridge,PERI60,1,May 16 2016,Total,10
Pea Ridge,PERI60,1,May 20 2021,Hardwood,15
Pea Ridge,PERI61,1,May 15 2008,Hardwood,7
Pea Ridge,PERI61,1,May 15 2012,Hardwood,11
Pea Ridge,PERI61,1,May 16 2016,Hardwood,8
Pea Ridge,PERI61,1,May 16 2016,Total,8
Pea Ridge,PERI61,1,May 22 2021,Hardwood,11
Pea Ridge,PERI62,1,May 15 2012,Hardwood,4
Pea Ridge,PERI62,1,May 16 2008,Hardwood,7
Pea Ridge,PERI62,1,May 22 2021,Hardwood,11
Pea Ridge,PERI62,1,May 25 2016,Hardwood,5
Pea Ridge,PERI62,1,May 25 2016,Total,5
Pea Ridge,PERI63,1,May 23 2016,Total,0
Pea Ridge,PERI64,1,May 23 2016,Total,0
Pea Ridge,PERI65,1,May 17 2012,Conifer,1
Pea Ridge,PERI65,1,May 17 2012,Hardwood,1
Pea Ridge,PERI65,1,May 19 2021,Conifer,2
Pea Ridge,PERI65,1,May 19 2021,Hardwood,4
Pea Ridge,PERI65,1,May 24 2016,Conifer,2
Pea Ridge,PERI65,1,May 24 2016,Hardwood,2
Pea Ridge,PERI65,1,May 24 2016,Total,4
Pea Ridge,PERI66,1,May 12 2008,Hardwood,1
Pea Ridge,PERI66,1,May 19 2021,Hardwood,2
Pea Ridge,PERI66,1,May 24 2016,Conifer,1
Pea Ridge,PERI66,1,May 24 2016,Hardwood,2
Pea Ridge,PERI66,1,May 24 2016,Total,3
Pea Ridge,PERI67,1,May 17 2012,Conifer,1
Pea Ridge,PERI67,1,May 17 2012,Hardwood,7
Pea Ridge,PERI67,1,May 18 2008,Hardwood,8
Pea Ridge,PERI67,1,May 24 2016,Hardwood,5
Pea Ridge,PERI67,1,May 24 2016,Total,5
Pea Ridge,PERI67,1,May 24 2021,Hardwood,5
Pea Ridge,PERI68,1,May 13 2008,Conifer,8
Pea Ridge,PERI68,1,May 16 2012,Conifer,4
Pea Ridge,PERI68,1,May 16 2012,Hardwood,2
Pea Ridge,PERI68,1,May 24 2016,Hardwood,4
Pea Ridge,PERI68,1,May 24 2016,Total,4
Pea Ridge,PERI69,1,May 23 2016,Total,0
Pea Ridge,PERI7,1,May 14 2008,Hardwood,9
Pea Ridge,PERI7,1,May 17 2016,Hardwood,14
Pea Ridge,PERI7,1,May 17 2016,Total,14
Pea Ridge,PERI7,1,May 17 2021,Hardwood,16
Pea Ridge,PERI7,1,May 18 2012,Hardwood,8
Pea Ridge,PERI70,1,May 15 2008,Hardwood,8
Pea Ridge,PERI70,1,May 15 2012,Hardwood,10
Pea Ridge,PERI70,1,May 16 2016,Hardwood,19
Pea Ridge,PERI70,1,May 16 2016,Total,19
Pea Ridge,PERI70,1,May 22 2021,Hardwood,12
Pea Ridge,PERI71,1,May 15 2012,Conifer,4
Pea Ridge,PERI71,1,May 15 2012,Hardwood,1
Pea Ridge,PERI71,1,May 16 2008,Conifer,4
Pea Ridge,PERI71,1,May 16 2008,Hardwood,3
Pea Ridge,PERI71,1,May 22 2021,Hardwood,9
Pea Ridge,PERI71,1,May 25 2016,Conifer,3
Pea Ridge,PERI71,1,May 25 2016,Hardwood,1
Pea Ridge,PERI71,1,May 25 2016,Total,4
Pea Ridge,PERI72,1,May 15 2012,Conifer,5
Pea Ridge,PERI72,1,May 15 2012,Hardwood,2
Pea Ridge,PERI72,1,May 16 2008,Conifer,5
Pea Ridge,PERI72,1,May 16 2008,Hardwood,1
Pea Ridge,PERI72,1,May 18 2021,Hardwood,2
Pea Ridge,PERI72,1,May 23 2016,Conifer,6
Pea Ridge,PERI72,1,May 23 2016,Hardwood,2
Pea Ridge,PERI72,1,May 23 2016,Total,8
Pea Ridge,PERI73,1,May 23 2016,Total,0
Pea Ridge,PERI74,1,May 12 2008,Hardwood,3
Pea Ridge,PERI74,1,May 14 2012,Hardwood,1
Pea Ridge,PERI74,1,May 19 2021,Hardwood,2
Pea Ridge,PERI74,1,May 23 2016,Hardwood,2
Pea Ridge,PERI74,1,May 23 2016,Total,2
Pea Ridge,PERI75,1,May 12 2008,Hardwood,4
Pea Ridge,PERI75,1,May 14 2012,Conifer,1
Pea Ridge,PERI75,1,May 14 2012,Hardwood,5
Pea Ridge,PERI75,1,May 24 2016,Conifer,1
Pea Ridge,PERI75,1,May 24 2016,Hardwood,10
Pea Ridge,PERI75,1,May 24 2016,Total,11
Pea Ridge,PERI75,1,May 24 2021,Hardwood,6
Pea Ridge,PERI76,1,May 12 2008,Hardwood,1
Pea Ridge,PERI76,1,May 17 2012,Hardwood,2
Pea Ridge,PERI76,1,May 24 2016,Hardwood,1
Pea Ridge,PERI76,1,May 24 2016,Total,1
Pea Ridge,PERI76,1,May 24 2021,Hardwood,4
Pea Ridge,PERI77,1,May 17 2012,Hardwood,10
Pea Ridge,PERI77,1,May 18 2008,Hardwood,9
Pea Ridge,PERI77,1,May 20 2021,Hardwood,6
Pea Ridge,PERI77,1,May 24 2016,Hardwood,5
Pea Ridge,PERI77,1,May 24 2016,Total,5
Pea Ridge,PERI78,1,May 19 2021,Hardwood,1
Pea Ridge,PERI78,1,May 24 2016,Total,0
Pea Ridge,PERI79,1,May 24 2016,Total,0
Pea Ridge,PERI8,1,May 14 2008,Hardwood,10
Pea Ridge,PERI8,1,May 17 2016,Hardwood,11
Pea Ridge,PERI8,1,May 17 2016,Total,11
Pea Ridge,PERI8,1,May 17 2021,Hardwood,12
Pea Ridge,PERI8,1,May 23 2012,Hardwood,11
Pea Ridge,PERI80,1,May 13 2008,Conifer,1
Pea Ridge,PERI80,1,May 13 2008,Hardwood,1
Pea Ridge,PERI80,1,May 15 2012,Conifer,1
Pea Ridge,PERI80,1,May 15 2012,Hardwood,4
Pea Ridge,PERI80,1,May 20 2021,Hardwood,8
Pea Ridge,PERI80,1,May 23 2016,Hardwood,7
Pea Ridge,PERI80,1,May 23 2016,Total,7
Pea Ridge,PERI81,1,May 15 2012,Hardwood,14
Pea Ridge,PERI81,1,May 16 2008,Hardwood,13
Pea Ridge,PERI81,1,May 22 2021,Hardwood,17
Pea Ridge,PERI81,1,May 25 2016,Hardwood,9
Pea Ridge,PERI81,1,May 25 2016,Total,9
Pea Ridge,PERI82,1,May 23 2016,Total,0
Pea Ridge,PERI83,1,May 23 2016,Total,0
Pea Ridge,PERI84,1,May 12 2008,Hardwood,3
Pea Ridge,PERI84,1,May 14 2012,Hardwood,4
Pea Ridge,PERI84,1,May 22 2021,Conifer,1
Pea Ridge,PERI84,1,May 22 2021,Hardwood,3
Pea Ridge,PERI84,1,May 23 2016,Hardwood,5
Pea Ridge,PERI84,1,May 23 2016,Total,5
Pea Ridge,PERI85,1,May 23 2016,Total,0
Pea Ridge,PERI86,1,May 13 2008,Hardwood,1
Pea Ridge,PERI86,1,May 16 2012,Hardwood,4
Pea Ridge,PERI86,1,May 19 2021,Hardwood,1
Pea Ridge,PERI86,1,May 23 2016,Hardwood,2
Pea Ridge,PERI86,1,May 23 2016,Total,2
Pea Ridge,PERI87,1,May 13 2008,Hardwood,5
Pea Ridge,PERI87,1,May 16 2012,Hardwood,5
Pea Ridge,PERI87,1,May 20 2021,Hardwood,7
Pea Ridge,PERI87,1,May 23 2016,Hardwood,5
Pea Ridge,PERI87,1,May 23 2016,Total,5
Pea Ridge,PERI88,1,May 13 2008,Conifer,1
Pea Ridge,PERI88,1,May 13 2008,Hardwood,6
Pea Ridge,PERI88,1,May 15 2012,Conifer,5
Pea Ridge,PERI88,1,May 15 2012,Hardwood,6
Pea Ridge,PERI88,1,May 22 2021,Hardwood,6
Pea Ridge,PERI88,1,May 25 2016,Conifer,2
Pea Ridge,PERI88,1,May 25 2016,Hardwood,8
Pea Ridge,PERI88,1,May 25 2016,Total,10
Pea Ridge,PERI89,1,May 15 2012,Hardwood,1
Pea Ridge,PERI89,1,May 16 2008,Hardwood,1
Pea Ridge,PERI89,1,May 18 2021,Hardwood,3
Pea Ridge,PERI89,1,May 23 2016,Hardwood,1
Pea Ridge,PERI89,1,May 23 2016,Total,1
Pea Ridge,PERI9,1,May 17 2016,Hardwood,9
Pea Ridge,PERI9,1,May 17 2016,Total,9
Pea Ridge,PERI9,1,May 17 2021,Hardwood,15
Pea Ridge,PERI9,1,May 18 2008,Hardwood,11
Pea Ridge,PERI9,1,May 23 2012,Hardwood,11
Pea Ridge,PERI90,1,May 23 2016,Total,0
Pea Ridge,PERI91,1,May 12 2008,Hardwood,1
Pea Ridge,PERI91,1,May 14 2012,Hardwood,1
Pea Ridge,PERI91,1,May 23 2016,Hardwood,1
Pea Ridge,PERI91,1,May 23 2016,Total,1
Pea Ridge,PERI92,1,May 13 2008,Hardwood,2
Pea Ridge,PERI92,1,May 16 2012,Hardwood,4
Pea Ridge,PERI92,1,May 19 2021,Hardwood,4
Pea Ridge,PERI92,1,May 23 2016,Hardwood,5
Pea Ridge,PERI92,1,May 23 2016,Total,5
Pea Ridge,PERI93,1,May 13 2008,Hardwood,7
Pea Ridge,PERI93,1,May 16 2012,Hardwood,10
Pea Ridge,PERI93,1,May 20 2021,Hardwood,14
Pea Ridge,PERI93,1,May 23 2016,Hardwood,9
Pea Ridge,PERI93,1,May 23 2016,Total,9
Pea Ridge,PERI94,1,May 13 2008,Hardwood,9
Pea Ridge,PERI94,1,May 15 2012,Hardwood,10
Pea Ridge,PERI94,1,May 18 2021,Hardwood,13
Pea Ridge,PERI94,1,May 23 2016,Hardwood,11
Pea Ridge,PERI94,1,May 23 2016,Total,11
Pea Ridge,PERI95,1,May 13 2008,Hardwood,4
Pea Ridge,PERI95,1,May 14 2012,Hardwood,4
Pea Ridge,PERI95,1,May 16 2016,Hardwood,8
Pea Ridge,PERI95,1,May 16 2016,Total,8
Pea Ridge,PERI95,1,May 18 2021,Hardwood,8
Pea Ridge,PERI96,1,May 13 2008,Conifer,2
Pea Ridge,PERI96,1,May 13 2008,Hardwood,3
Pea Ridge,PERI96,1,May 16 2012,Conifer,1
Pea Ridge,PERI96,1,May 16 2012,Hardwood,5
Pea Ridge,PERI96,1,May 18 2021,Hardwood,9
Pea Ridge,PERI96,1,May 23 2016,Conifer,1
Pea Ridge,PERI96,1,May 23 2016,Hardwood,4
Pea Ridge,PERI96,1,May 23 2016,Total,5
Pea Ridge,PERI97,1,May 13 2008,Hardwood,10
Pea Ridge,PERI97,1,May 16 2012,Hardwood,13
Pea Ridge,PERI97,1,May 18 2021,Hardwood,12
Pea Ridge,PERI97,1,May 23 2016,Hardwood,13
Pea Ridge,PERI97,1,May 23 2016,Total,13
Pea Ridge,PERI98,1,May 16 2008,Hardwood,9
Pea Ridge,PERI98,1,May 21 2012,Hardwood,8
Pea Ridge,PERI98,1,May 22 2021,Hardwood,7
Pea Ridge,PERI98,1,May 25 2016,Hardwood,2
Pea Ridge,PERI98,1,May 25 2016,Total,2
Pea Ridge,PERI99,1,May 16 2008,Hardwood,8
Pea Ridge,PERI99,1,May 21 2012,Hardwood,8
Pea Ridge,PERI99,1,May 22 2021,Hardwood,8
Pea Ridge,PERI99,1,May 25 2016,Hardwood,2
Pea Ridge,PERI99,1,May 25 2016,Total,2
Pipestone,PIPE1,0,May 26 2017,Total,0
Pipestone,PIPE10,0,May 26 2017,Total,0
Pipestone,PIPE11,0,May 26 2017,Total,0
Pipestone,PIPE12,0,May 26 2017,Total,0
Pipestone,PIPE13,0,May 26 2017,Total,0
Pipestone,PIPE14,0,May 26 2017,Total,0
Pipestone,PIPE15,0,May 26 2017,Total,0
Pipestone,PIPE16,0,May 26 2017,Total,0
Pipestone,PIPE17,0,May 26 2017,Total,0
Pipestone,PIPE18,0,May 26 2017,Total,0
Pipestone,PIPE19,0,May 26 2017,Total,0
Pipestone,PIPE19,1,May 23 2022,Hardwood,1
Pipestone,PIPE2,0,May 26 2017,Total,0
Pipestone,PIPE20,0,May 26 2017,Total,0
Pipestone,PIPE21,0,May 26 2017,Hardwood,1
Pipestone,PIPE21,0,May 26 2017,Total,1
Pipestone,PIPE21,1,May 15 2009,Hardwood,1
Pipestone,PIPE21,1,May 24 2022,Hardwood,1
Pipestone,PIPE22,0,May 26 2017,Total,0
Pipestone,PIPE23,0,May 26 2017,Total,0
Pipestone,PIPE24,0,May 26 2017,Total,0
Pipestone,PIPE25,0,May 26 2017,Total,0
Pipestone,PIPE25,1,May 14 2009,Hardwood,1
Pipestone,PIPE26,0,May 26 2017,Total,0
Pipestone,PIPE27,0,May 26 2017,Hardwood,5
Pipestone,PIPE27,0,May 26 2017,Total,5
Pipestone,PIPE27,1,May 15 2009,Hardwood,5
Pipestone,PIPE27,1,May 15 2013,Hardwood,3
Pipestone,PIPE27,1,May 24 2022,Hardwood,4
Pipestone,PIPE28,0,May 26 2017,Hardwood,10
Pipestone,PIPE28,0,May 26 2017,Total,10
Pipestone,PIPE28,1,May 16 2009,Hardwood,11
Pipestone,PIPE28,1,May 24 2022,Hardwood,12
Pipestone,PIPE29,0,May 26 2017,Hardwood,2
Pipestone,PIPE29,0,May 26 2017,Total,2
Pipestone,PIPE29,1,May 23 2022,Hardwood,1
Pipestone,PIPE3,0,May 26 2017,Total,0
Pipestone,PIPE30,0,May 26 2017,Total,0
Pipestone,PIPE31,0,May 26 2017,Total,0
Pipestone,PIPE32,0,May 26 2017,Total,1
Pipestone,PIPE33,0,May 26 2017,Total,0
Pipestone,PIPE33,1,May 14 2009,Hardwood,1
Pipestone,PIPE34,0,May 26 2017,Hardwood,1
Pipestone,PIPE34,0,May 26 2017,Total,1
Pipestone,PIPE34,1,May 23 2022,Hardwood,1
Pipestone,PIPE35,0,May 26 2017,Total,0
Pipestone,PIPE36,0,May 26 2017,Total,0
Pipestone,PIPE37,0,May 26 2017,Total,0
Pipestone,PIPE38,0,May 26 2017,Total,0
Pipestone,PIPE39,0,May 26 2017,Hardwood,2
Pipestone,PIPE39,0,May 26 2017,Total,2
Pipestone,PIPE39,1,May 14 2009,Hardwood,2
Pipestone,PIPE39,1,May 24 2022,Hardwood,1
Pipestone,PIPE4,0,May 26 2017,Hardwood,5
Pipestone,PIPE4,0,May 26 2017,Total,5
Pipestone,PIPE4,1,May 15 2009,Hardwood,2
Pipestone,PIPE4,1,May 23 2022,Hardwood,2
Pipestone,PIPE40,0,May 26 2017,Hardwood,2
Pipestone,PIPE40,0,May 26 2017,Total,2
Pipestone,PIPE40,1,May 15 2013,Hardwood,3
Pipestone,PIPE40,1,May 24 2022,Hardwood,4
Pipestone,PIPE41,0,May 26 2017,Total,0
Pipestone,PIPE42,0,May 26 2017,Total,0
Pipestone,PIPE43,1,May 26 2017,Total,0
Pipestone,PIPE44,1,May 26 2017,Total,0
Pipestone,PIPE45,1,May 26 2017,Total,0
Pipestone,PIPE46,1,May 26 2017,Total,0
Pipestone,PIPE47,1,May 26 2017,Total,0
Pipestone,PIPE48,1,May 26 2017,Total,0
Pipestone,PIPE49,1,May 26 2017,Total,0
Pipestone,PIPE5,0,May 26 2017,Total,0
Pipestone,PIPE50,1,May 26 2017,Total,0
Pipestone,PIPE51,1,May 26 2017,Total,0
Pipestone,PIPE52,1,May 26 2017,Total,0
Pipestone,PIPE53,1,May 26 2017,Total,0
Pipestone,PIPE54,1,May 26 2017,Total,0
Pipestone,PIPE55,1,May 26 2017,Total,0
Pipestone,PIPE56,1,May 26 2017,Total,0
Pipestone,PIPE57,1,May 26 2017,Total,0
Pipestone,PIPE58,1,May 14 2009,Hardwood,7
Pipestone,PIPE58,1,May 15 2013,Hardwood,2
Pipestone,PIPE58,1,May 23 2022,Hardwood,7
Pipestone,PIPE58,1,May 26 2017,Hardwood,4
Pipestone,PIPE58,1,May 26 2017,Total,4
Pipestone,PIPE59,1,May 26 2017,Total,0
Pipestone,PIPE6,0,May 26 2017,Total,0
Pipestone,PIPE60,1,May 26 2017,Total,0
Pipestone,PIPE61,1,May 26 2017,Total,0
Pipestone,PIPE62,1,May 26 2017,Total,0
Pipestone,PIPE63,1,May 26 2017,Total,0
Pipestone,PIPE64,1,May 26 2017,Total,0
Pipestone,PIPE65,1,May 26 2017,Total,0
Pipestone,PIPE66,1,May 26 2017,Total,0
Pipestone,PIPE67,1,May 26 2017,Total,0
Pipestone,PIPE68,1,May 26 2017,Total,0
Pipestone,PIPE7,0,May 26 2017,Total,0
Pipestone,PIPE8,0,May 26 2017,Total,0
Pipestone,PIPE9,0,May 26 2017,Hardwood,13
Pipestone,PIPE9,0,May 26 2017,Total,13
Pipestone,PIPE9,1,May 15 2009,Hardwood,11
Pipestone,PIPE9,1,May 23 2022,Hardwood,20
Tallgrass Prairie,TAPR114,1,May 15 2010,Hardwood,1
Tallgrass Prairie,TAPR114,1,May 21 2002,Hardwood,2
Tallgrass Prairie,TAPR114,1,May 21 2005,Hardwood,1
Tallgrass Prairie,TAPR114,1,May 23 2018,Hardwood,2
Tallgrass Prairie,TAPR128,3,May 16 2006,Hardwood,1
Tallgrass Prairie,TAPR130,1,May 22 2018,Hardwood,1
Tallgrass Prairie,TAPR130,3,Jun 14 2002,Hardwood,1
Tallgrass Prairie,TAPR139,2,Jun  8 2001,Hardwood,4
Tallgrass Prairie,TAPR139,2,Jun 13 2002,Hardwood,4
Tallgrass Prairie,TAPR139,2,May 23 2005,Hardwood,2
Tallgrass Prairie,TAPR159,1,Jun  4 2008,Hardwood,7
Tallgrass Prairie,TAPR159,1,May 19 2005,Hardwood,3
Tallgrass Prairie,TAPR159,1,May 20 2006,Hardwood,7
Tallgrass Prairie,TAPR159,1,May 20 2014,Hardwood,9
Tallgrass Prairie,TAPR159,1,May 21 2007,Hardwood,5
Tallgrass Prairie,TAPR159,1,May 22 2010,Hardwood,8
Tallgrass Prairie,TAPR159,1,May 25 2001,Hardwood,4
Tallgrass Prairie,TAPR159,1,May 25 2004,Hardwood,2
Tallgrass Prairie,TAPR159,1,May 25 2018,Hardwood,10
Tallgrass Prairie,TAPR159,1,May 30 2002,Hardwood,4
Tallgrass Prairie,TAPR159,2,May 20 2006,Hardwood,1
Tallgrass Prairie,TAPR159,2,May 25 2004,Hardwood,1
Tallgrass Prairie,TAPR159,3,May 19 2005,Hardwood,13
Tallgrass Prairie,TAPR159,3,May 20 2006,Hardwood,12
Tallgrass Prairie,TAPR159,3,May 25 2001,Hardwood,10
Tallgrass Prairie,TAPR159,3,May 25 2004,Hardwood,9
Tallgrass Prairie,TAPR159,3,May 30 2002,Hardwood,15
Tallgrass Prairie,TAPR159,4,May 19 2005,Hardwood,7
Tallgrass Prairie,TAPR159,4,May 20 2006,Hardwood,8
Tallgrass Prairie,TAPR159,4,May 25 2001,Hardwood,6
Tallgrass Prairie,TAPR159,4,May 25 2004,Hardwood,2
Tallgrass Prairie,TAPR159,4,May 30 2002,Hardwood,7
Tallgrass Prairie,TAPR160,1,Jun  4 2008,Hardwood,4
Tallgrass Prairie,TAPR160,1,May 19 2005,Hardwood,6
Tallgrass Prairie,TAPR160,1,May 19 2014,Hardwood,4
Tallgrass Prairie,TAPR160,1,May 20 2006,Hardwood,6
Tallgrass Prairie,TAPR160,1,May 21 2007,Hardwood,2
Tallgrass Prairie,TAPR160,1,May 22 2010,Hardwood,7
Tallgrass Prairie,TAPR160,1,May 24 2001,Hardwood,5
Tallgrass Prairie,TAPR160,1,May 25 2004,Hardwood,1
Tallgrass Prairie,TAPR160,1,May 25 2018,Hardwood,10
Tallgrass Prairie,TAPR160,1,May 30 2002,Hardwood,5
Tallgrass Prairie,TAPR160,2,May 19 2005,Hardwood,4
Tallgrass Prairie,TAPR160,2,May 20 2006,Hardwood,4
Tallgrass Prairie,TAPR160,2,May 24 2001,Hardwood,3
Tallgrass Prairie,TAPR160,2,May 30 2002,Hardwood,2
Tallgrass Prairie,TAPR160,3,May 19 2005,Hardwood,7
Tallgrass Prairie,TAPR160,3,May 20 2006,Hardwood,4
Tallgrass Prairie,TAPR160,3,May 24 2001,Hardwood,5
Tallgrass Prairie,TAPR160,3,May 25 2004,Hardwood,5
Tallgrass Prairie,TAPR160,3,May 30 2002,Hardwood,3
Tallgrass Prairie,TAPR160,4,May 19 2005,Hardwood,3
Tallgrass Prairie,TAPR160,4,May 20 2006,Hardwood,5
Tallgrass Prairie,TAPR160,4,May 24 2001,Hardwood,3
Tallgrass Prairie,TAPR160,4,May 25 2004,Hardwood,8
Tallgrass Prairie,TAPR161,1,Jun  4 2008,Hardwood,1
Tallgrass Prairie,TAPR161,1,May 19 2005,Hardwood,1
Tallgrass Prairie,TAPR161,1,May 20 2006,Hardwood,1
Tallgrass Prairie,TAPR161,1,May 20 2014,Hardwood,2
Tallgrass Prairie,TAPR161,1,May 21 2007,Hardwood,1
Tallgrass Prairie,TAPR161,1,May 22 2010,Hardwood,2
Tallgrass Prairie,TAPR161,1,May 24 2001,Hardwood,1
Tallgrass Prairie,TAPR161,1,May 25 2004,Hardwood,1
Tallgrass Prairie,TAPR161,1,May 25 2018,Hardwood,2
Tallgrass Prairie,TAPR161,4,May 19 2005,Hardwood,4
Tallgrass Prairie,TAPR161,4,May 20 2006,Hardwood,4
Tallgrass Prairie,TAPR161,4,May 24 2001,Hardwood,6
Tallgrass Prairie,TAPR161,4,May 25 2004,Hardwood,4
Tallgrass Prairie,TAPR161,4,May 29 2002,Hardwood,5
Tallgrass Prairie,TAPR162,1,Jun  4 2008,Hardwood,4
Tallgrass Prairie,TAPR162,1,May 19 2005,Hardwood,5
Tallgrass Prairie,TAPR162,1,May 20 2014,Hardwood,5
Tallgrass Prairie,TAPR162,1,May 21 2007,Hardwood,2
Tallgrass Prairie,TAPR162,1,May 22 2006,Hardwood,5
Tallgrass Prairie,TAPR162,1,May 22 2010,Hardwood,3
Tallgrass Prairie,TAPR162,1,May 24 2001,Hardwood,3
Tallgrass Prairie,TAPR162,1,May 25 2004,Hardwood,2
Tallgrass Prairie,TAPR162,1,May 25 2018,Hardwood,12
Tallgrass Prairie,TAPR162,1,May 30 2002,Hardwood,5
Tallgrass Prairie,TAPR162,2,May 19 2005,Hardwood,1
Tallgrass Prairie,TAPR162,2,May 24 2001,Hardwood,1
Tallgrass Prairie,TAPR162,2,May 30 2002,Hardwood,2
Tallgrass Prairie,TAPR162,3,May 19 2005,Hardwood,12
Tallgrass Prairie,TAPR162,3,May 22 2006,Hardwood,5
Tallgrass Prairie,TAPR162,3,May 25 2004,Hardwood,9
Tallgrass Prairie,TAPR162,4,May 19 2005,Hardwood,4
Tallgrass Prairie,TAPR162,4,May 22 2006,Hardwood,5
Tallgrass Prairie,TAPR162,4,May 24 2001,Hardwood,7
Tallgrass Prairie,TAPR162,4,May 25 2004,Hardwood,4
Tallgrass Prairie,TAPR162,4,May 30 2002,Hardwood,7
Tallgrass Prairie,TAPR163,1,Jun  3 2002,Hardwood,4
Tallgrass Prairie,TAPR163,1,Jun  4 2008,Hardwood,3
Tallgrass Prairie,TAPR163,1,May 19 2005,Hardwood,2
Tallgrass Prairie,TAPR163,1,May 20 2014,Hardwood,2
Tallgrass Prairie,TAPR163,1,May 21 2007,Hardwood,3
Tallgrass Prairie,TAPR163,1,May 22 2006,Hardwood,2
Tallgrass Prairie,TAPR163,1,May 22 2010,Hardwood,2
Tallgrass Prairie,TAPR163,1,May 24 2001,Hardwood,3
Tallgrass Prairie,TAPR163,1,May 25 2004,Hardwood,2
Tallgrass Prairie,TAPR163,1,May 25 2018,Hardwood,6
Tallgrass Prairie,TAPR163,2,Jun  3 2002,Hardwood,7
Tallgrass Prairie,TAPR163,2,May 19 2005,Hardwood,9
Tallgrass Prairie,TAPR163,2,May 22 2006,Hardwood,11
Tallgrass Prairie,TAPR163,2,May 24 2001,Hardwood,7
Tallgrass Prairie,TAPR163,2,May 25 2004,Hardwood,6
Tallgrass Prairie,TAPR163,4,Jun  3 2002,Hardwood,9
Tallgrass Prairie,TAPR163,4,May 19 2005,Hardwood,7
Tallgrass Prairie,TAPR163,4,May 22 2006,Hardwood,5
Tallgrass Prairie,TAPR163,4,May 24 2001,Hardwood,7
Tallgrass Prairie,TAPR164,1,Jun  1 2002,Hardwood,10
Tallgrass Prairie,TAPR164,1,Jun  5 2008,Hardwood,10
Tallgrass Prairie,TAPR164,1,Jun  7 2001,Hardwood,10
Tallgrass Prairie,TAPR164,1,May 17 2005,Hardwood,9
Tallgrass Prairie,TAPR164,1,May 17 2007,Hardwood,9
Tallgrass Prairie,TAPR164,1,May 17 2014,Hardwood,5
Tallgrass Prairie,TAPR164,1,May 18 2006,Hardwood,12
Tallgrass Prairie,TAPR164,1,May 22 2018,Hardwood,10
Tallgrass Prairie,TAPR164,1,May 23 2010,Hardwood,13
Tallgrass Prairie,TAPR164,2,Jun  1 2002,Hardwood,5
Tallgrass Prairie,TAPR164,2,Jun  7 2001,Hardwood,5
Tallgrass Prairie,TAPR164,2,May 17 2005,Hardwood,3
Tallgrass Prairie,TAPR164,2,May 18 2006,Hardwood,3
Tallgrass Prairie,TAPR165,1,Jun  1 2002,Hardwood,9
Tallgrass Prairie,TAPR165,1,Jun  5 2008,Hardwood,13
