ParkUnit,Plot,SubPlot,EventDate,CanopyType,CanopyHeight
Tallgrass Prairie,TAPR164,1,Jun  7 2001,Hardwood,11.5
Tallgrass Prairie,TAPR164,1,May 17 2005,Hardwood,13.3
Tallgrass Prairie,TAPR164,1,May 17 2007,Hardwood,12.5
Tallgrass Prairie,TAPR164,1,May 17 2014,Hardwood,18
Tallgrass Prairie,TAPR164,1,May 18 2006,Hardwood,16
Tallgrass Prairie,TAPR164,1,May 22 2018,Hardwood,16
Tallgrass Prairie,TAPR164,1,May 23 2010,Hardwood,15
Tallgrass Prairie,TAPR164,2,Jun  1 2002,Hardwood,34
Tallgrass Prairie,TAPR164,2,Jun  7 2001,Hardwood,25.5
Tallgrass Prairie,TAPR165,1,Jun  1 2002,Hardwood,29.5
Tallgrass Prairie,TAPR165,1,Jun  5 2008,Hardwood,20.8
Tallgrass Prairie,TAPR165,1,May 17 2007,Hardwood,14
Tallgrass Prairie,TAPR165,1,May 17 2014,Hardwood,18.75
Tallgrass Prairie,TAPR165,1,May 18 2006,Hardwood,15.5
Tallgrass Prairie,TAPR165,1,May 20 2005,Hardwood,12.8
Tallgrass Prairie,TAPR165,1,May 22 2018,Hardwood,15
Tallgrass Prairie,TAPR165,1,May 23 2010,Hardwood,28
Tallgrass Prairie,TAPR166,1,Jun  1 2002,Hardwood,29
Tallgrass Prairie,TAPR166,1,Jun  5 2008,Hardwood,20.1
Tallgrass Prairie,TAPR166,1,Jun  7 2001,Hardwood,8.75
Tallgrass Prairie,TAPR166,1,May 17 2007,Hardwood,23
Tallgrass Prairie,TAPR166,1,May 17 2014,Hardwood,27.5
Tallgrass Prairie,TAPR166,1,May 18 2006,Hardwood,32
Tallgrass Prairie,TAPR166,1,May 20 2005,Hardwood,10.05
Tallgrass Prairie,TAPR166,1,May 22 2018,Hardwood,25
Tallgrass Prairie,TAPR166,1,May 23 2010,Hardwood,30
Tallgrass Prairie,TAPR166,1,May 24 2004,Hardwood,23
Tallgrass Prairie,TAPR166,2,Jun  1 2002,Hardwood,18.5
Tallgrass Prairie,TAPR166,2,Jun  7 2001,Hardwood,7.75
Tallgrass Prairie,TAPR166,2,May 18 2006,Hardwood,30
Tallgrass Prairie,TAPR166,2,May 20 2005,Hardwood,27
Tallgrass Prairie,TAPR166,2,May 24 2004,Hardwood,29
Tallgrass Prairie,TAPR167,1,Jun  1 2002,Hardwood,24.25
Tallgrass Prairie,TAPR167,1,Jun  5 2008,Hardwood,28
Tallgrass Prairie,TAPR167,1,Jun  7 2001,Hardwood,32
Tallgrass Prairie,TAPR167,1,May 17 2007,Hardwood,14.5
Tallgrass Prairie,TAPR167,1,May 17 2014,Hardwood,20.5
Tallgrass Prairie,TAPR167,1,May 18 2006,Hardwood,26
Tallgrass Prairie,TAPR167,1,May 20 2005,Hardwood,23.75
Tallgrass Prairie,TAPR167,1,May 22 2018,Hardwood,18
Tallgrass Prairie,TAPR167,1,May 24 2004,Hardwood,32.25
Tallgrass Prairie,TAPR167,1,May 24 2010,Hardwood,35
Tallgrass Prairie,TAPR168,1,Jun  1 2002,Hardwood,26
Tallgrass Prairie,TAPR168,1,Jun  5 2008,Hardwood,26.5
Tallgrass Prairie,TAPR168,1,Jun  7 2001,Hardwood,29
Tallgrass Prairie,TAPR168,1,May 17 2014,Hardwood,27.5
Tallgrass Prairie,TAPR168,1,May 18 2006,Hardwood,23
Tallgrass Prairie,TAPR168,1,May 20 2005,Hardwood,23.75
Tallgrass Prairie,TAPR168,1,May 22 2007,Hardwood,22
Tallgrass Prairie,TAPR168,1,May 22 2018,Hardwood,15
Tallgrass Prairie,TAPR168,1,May 24 2004,Hardwood,23.5
Tallgrass Prairie,TAPR168,1,May 24 2010,Hardwood,38
Tallgrass Prairie,TAPR168,4,Jun  1 2002,Hardwood,29
Tallgrass Prairie,TAPR168,4,Jun  7 2001,Hardwood,34
Tallgrass Prairie,TAPR168,4,May 18 2006,Hardwood,24
Tallgrass Prairie,TAPR168,4,May 20 2005,Hardwood,15.75
Tallgrass Prairie,TAPR168,4,May 24 2004,Hardwood,15
Tallgrass Prairie,TAPR169,1,Jun  1 2002,Hardwood,16.25
Tallgrass Prairie,TAPR169,1,Jun  5 2008,Hardwood,32.3
Tallgrass Prairie,TAPR169,1,Jun  7 2001,Hardwood,23
Tallgrass Prairie,TAPR169,1,May 17 2014,Hardwood,25
Tallgrass Prairie,TAPR169,1,May 18 2006,Hardwood,34
Tallgrass Prairie,TAPR169,1,May 20 2005,Hardwood,18
Tallgrass Prairie,TAPR169,1,May 22 2007,Hardwood,11
Tallgrass Prairie,TAPR169,1,May 22 2018,Hardwood,29
Tallgrass Prairie,TAPR169,1,May 24 2010,Hardwood,32.5
Tallgrass Prairie,TAPR169,1,May 26 2004,Hardwood,28
Tallgrass Prairie,TAPR169,4,Jun  1 2002,Hardwood,29
Tallgrass Prairie,TAPR169,4,Jun  7 2001,Hardwood,29
Tallgrass Prairie,TAPR169,4,May 18 2006,Hardwood,22
Tallgrass Prairie,TAPR169,4,May 20 2005,Hardwood,23.4
Tallgrass Prairie,TAPR169,4,May 26 2004,Hardwood,22
Tallgrass Prairie,TAPR170,1,Jun  1 2002,Hardwood,26
Tallgrass Prairie,TAPR170,1,Jun  5 2008,Hardwood,36.2
Tallgrass Prairie,TAPR170,1,Jun  7 2001,Hardwood,29.5
Tallgrass Prairie,TAPR170,1,May 17 2014,Hardwood,22
Tallgrass Prairie,TAPR170,1,May 18 2006,Hardwood,32
Tallgrass Prairie,TAPR170,1,May 20 2005,Hardwood,25.5
Tallgrass Prairie,TAPR170,1,May 22 2007,Hardwood,18
Tallgrass Prairie,TAPR170,1,May 22 2018,Hardwood,21
Tallgrass Prairie,TAPR170,1,May 24 2010,Hardwood,20
Tallgrass Prairie,TAPR170,1,May 26 2004,Hardwood,38
Tallgrass Prairie,TAPR170,3,May 20 2005,Hardwood,8.64
Tallgrass Prairie,TAPR170,4,Jun  1 2002,Hardwood,16.75
Tallgrass Prairie,TAPR170,4,Jun  7 2001,Hardwood,26
Tallgrass Prairie,TAPR170,4,May 18 2006,Hardwood,26
Tallgrass Prairie,TAPR170,4,May 20 2005,Hardwood,13
Tallgrass Prairie,TAPR171,1,Jun  1 2002,Hardwood,20
Tallgrass Prairie,TAPR171,1,Jun  5 2008,Hardwood,16.1
Tallgrass Prairie,TAPR171,1,Jun  7 2001,Hardwood,28.5
Tallgrass Prairie,TAPR171,1,May 17 2014,Hardwood,19.5
Tallgrass Prairie,TAPR171,1,May 18 2006,Hardwood,21
Tallgrass Prairie,TAPR171,1,May 20 2005,Hardwood,7
Tallgrass Prairie,TAPR171,1,May 21 2018,Hardwood,10
Tallgrass Prairie,TAPR171,1,May 24 2010,Hardwood,9.75
Tallgrass Prairie,TAPR171,1,May 27 2004,Hardwood,16.25
Tallgrass Prairie,TAPR172,1,Jun  5 2008,Hardwood,17.3
Tallgrass Prairie,TAPR172,1,Jun  7 2001,Hardwood,21.5
Tallgrass Prairie,TAPR172,1,May 17 2014,Hardwood,26.5
Tallgrass Prairie,TAPR172,1,May 18 2006,Hardwood,23
Tallgrass Prairie,TAPR172,1,May 18 2007,Hardwood,24
Tallgrass Prairie,TAPR172,1,May 20 2005,Hardwood,22
Tallgrass Prairie,TAPR172,1,May 21 2018,Hardwood,35
Tallgrass Prairie,TAPR172,1,May 24 2010,Hardwood,2
Tallgrass Prairie,TAPR172,1,May 27 2004,Hardwood,27.75
Tallgrass Prairie,TAPR172,1,May 31 2002,Hardwood,24.75
Tallgrass Prairie,TAPR172,3,Jun  7 2001,Hardwood,23
Tallgrass Prairie,TAPR172,3,May 18 2006,Hardwood,31
Tallgrass Prairie,TAPR172,3,May 20 2005,Hardwood,20.5
Tallgrass Prairie,TAPR172,3,May 27 2004,Hardwood,26
Tallgrass Prairie,TAPR172,3,May 31 2002,Hardwood,20
Tallgrass Prairie,TAPR172,4,Jun  7 2001,Hardwood,17.5
Tallgrass Prairie,TAPR172,4,May 18 2006,Hardwood,21
Tallgrass Prairie,TAPR172,4,May 20 2005,Hardwood,22.5
Tallgrass Prairie,TAPR172,4,May 31 2002,Hardwood,22.5
Tallgrass Prairie,TAPR173,1,Jun  5 2008,Hardwood,25.7
Tallgrass Prairie,TAPR173,1,Jun  9 2001,Hardwood,26
Tallgrass Prairie,TAPR173,1,May 17 2014,Hardwood,34
Tallgrass Prairie,TAPR173,1,May 18 2006,Hardwood,25
Tallgrass Prairie,TAPR173,1,May 18 2007,Hardwood,29
Tallgrass Prairie,TAPR173,1,May 20 2005,Hardwood,26.75
Tallgrass Prairie,TAPR173,1,May 21 2018,Hardwood,32
Tallgrass Prairie,TAPR173,1,May 24 2010,Hardwood,40
Tallgrass Prairie,TAPR173,1,May 27 2004,Hardwood,34
Tallgrass Prairie,TAPR173,1,May 31 2002,Hardwood,26
Tallgrass Prairie,TAPR173,2,Jun  9 2001,Hardwood,10.5
Tallgrass Prairie,TAPR173,2,May 18 2006,Hardwood,22
Tallgrass Prairie,TAPR173,2,May 20 2005,Hardwood,11.25
Tallgrass Prairie,TAPR173,2,May 27 2004,Hardwood,27
Tallgrass Prairie,TAPR173,2,May 31 2002,Hardwood,20.5
Tallgrass Prairie,TAPR173,4,Jun  9 2001,Hardwood,19.5
Tallgrass Prairie,TAPR174,1,Jun  5 2008,Hardwood,22.4
Tallgrass Prairie,TAPR174,1,Jun  9 2001,Hardwood,17
Tallgrass Prairie,TAPR174,1,May 13 2004,Hardwood,20
Tallgrass Prairie,TAPR174,1,May 15 2010,Hardwood,19
Tallgrass Prairie,TAPR174,1,May 17 2014,Hardwood,25
Tallgrass Prairie,TAPR174,1,May 18 2007,Hardwood,21
Tallgrass Prairie,TAPR174,1,May 20 2005,Hardwood,20.25
Tallgrass Prairie,TAPR174,1,May 21 2018,Hardwood,9.5
Tallgrass Prairie,TAPR174,1,May 22 2006,Hardwood,20
Tallgrass Prairie,TAPR174,1,May 31 2002,Hardwood,19.75
Tallgrass Prairie,TAPR174,2,Jun  9 2001,Hardwood,15.75
Tallgrass Prairie,TAPR174,2,May 13 2004,Hardwood,26
Tallgrass Prairie,TAPR174,2,May 20 2005,Hardwood,23.8
Tallgrass Prairie,TAPR174,2,May 22 2006,Hardwood,30
Tallgrass Prairie,TAPR174,2,May 31 2002,Hardwood,22.5
Tallgrass Prairie,TAPR175,1,Jun  5 2008,Hardwood,15.8
Tallgrass Prairie,TAPR175,1,Jun  8 2001,Hardwood,12.5
Tallgrass Prairie,TAPR175,1,May 13 2004,Hardwood,20
Tallgrass Prairie,TAPR175,1,May 15 2010,Hardwood,12
Tallgrass Prairie,TAPR175,1,May 17 2014,Hardwood,35
Tallgrass Prairie,TAPR175,1,May 18 2005,Hardwood,12.8
Tallgrass Prairie,TAPR175,1,May 18 2007,Hardwood,13
Tallgrass Prairie,TAPR175,1,May 22 2006,Hardwood,12
Tallgrass Prairie,TAPR175,1,May 22 2018,Hardwood,3
Tallgrass Prairie,TAPR175,1,May 31 2002,Hardwood,23
Tallgrass Prairie,TAPR175,2,Jun  8 2001,Hardwood,14
Tallgrass Prairie,TAPR175,2,May 13 2004,Hardwood,22
Tallgrass Prairie,TAPR175,2,May 18 2005,Hardwood,22.5
Tallgrass Prairie,TAPR175,2,May 22 2006,Hardwood,24
Tallgrass Prairie,TAPR175,2,May 31 2002,Hardwood,30
Tallgrass Prairie,TAPR175,4,Jun  8 2001,Hardwood,15.75
Tallgrass Prairie,TAPR175,4,May 13 2004,Hardwood,30.5
Tallgrass Prairie,TAPR175,4,May 18 2005,Hardwood,16
Tallgrass Prairie,TAPR175,4,May 22 2006,Hardwood,36
Tallgrass Prairie,TAPR175,4,May 31 2002,Hardwood,29
Tallgrass Prairie,TAPR176,1,Jun  4 2008,Hardwood,30.4
Tallgrass Prairie,TAPR176,1,May 19 2005,Hardwood,24
Tallgrass Prairie,TAPR176,1,May 20 2006,Hardwood,27
Tallgrass Prairie,TAPR176,1,May 20 2014,Hardwood,23
Tallgrass Prairie,TAPR176,1,May 21 2007,Hardwood,23
Tallgrass Prairie,TAPR176,1,May 22 2010,Hardwood,23.5
Tallgrass Prairie,TAPR176,1,May 25 2001,Hardwood,17.5
Tallgrass Prairie,TAPR176,1,May 25 2004,Hardwood,32
Tallgrass Prairie,TAPR176,1,May 25 2018,Hardwood,20
Tallgrass Prairie,TAPR176,1,May 30 2002,Hardwood,24.5
Tallgrass Prairie,TAPR176,2,May 19 2005,Hardwood,14
Tallgrass Prairie,TAPR176,2,May 20 2006,Hardwood,16
Tallgrass Prairie,TAPR176,2,May 25 2001,Hardwood,12
Tallgrass Prairie,TAPR176,2,May 25 2004,Hardwood,12
Tallgrass Prairie,TAPR176,2,May 30 2002,Hardwood,14
Tallgrass Prairie,TAPR179,3,May 30 2002,Hardwood,12.5
Tallgrass Prairie,TAPR181,4,May 30 2002,Hardwood,2
Tallgrass Prairie,TAPR2,1,Jun  4 2008,Hardwood,12.4
Tallgrass Prairie,TAPR2,1,May 19 2014,Hardwood,13.5
Tallgrass Prairie,TAPR2,1,May 21 2010,Hardwood,12.5
Tallgrass Prairie,TAPR2,1,May 25 2001,Hardwood,15.5
Tallgrass Prairie,TAPR2,1,May 30 2002,Hardwood,11.75
Tallgrass Prairie,TAPR2,2,May 25 2001,Hardwood,13.25
Tallgrass Prairie,TAPR2,2,May 30 2002,Hardwood,10
Tallgrass Prairie,TAPR217,3,May 18 2005,Hardwood,4.7
Tallgrass Prairie,TAPR217,3,May 31 2002,Hardwood,3
Tallgrass Prairie,TAPR226,4,May 28 2002,Hardwood,10.25
Tallgrass Prairie,TAPR233,1,Jun 14 2002,Hardwood,7.5
Tallgrass Prairie,TAPR233,1,May 17 2014,Hardwood,7
Tallgrass Prairie,TAPR233,1,May 23 2005,Hardwood,8
Tallgrass Prairie,TAPR233,1,May 23 2010,Hardwood,8.5
Tallgrass Prairie,TAPR237,3,Jun 14 2002,Hardwood,22
Tallgrass Prairie,TAPR254,2,Jun 14 2002,Hardwood,19.5
Tallgrass Prairie,TAPR260,1,Jun 12 2002,Hardwood,11.5
Tallgrass Prairie,TAPR260,1,May 17 2006,Hardwood,13
Tallgrass Prairie,TAPR260,2,Jun 12 2002,Hardwood,10.5
Tallgrass Prairie,TAPR260,2,May 17 2006,Hardwood,10.6
Wilson's Creek,WICR1,1,Jun  8 2020,Hardwood,0
Wilson's Creek,WICR1,1,Jun  8 2020,Conifer,0
Wilson's Creek,WICR1,1,May 18 2016,Total,0
Wilson's Creek,WICR10,1,Jun  1 2012,Conifer,6.1
Wilson's Creek,WICR10,1,Jun  1 2012,Hardwood,18.7
Wilson's Creek,WICR10,1,Jun  9 2020,Hardwood,19.75
Wilson's Creek,WICR10,1,Jun  9 2020,Conifer,9.5
Wilson's Creek,WICR10,1,May 19 2016,Hardwood,12.5
Wilson's Creek,WICR10,1,May 19 2016,Conifer,8.5
Wilson's Creek,WICR10,1,May 19 2016,Total,12.5
Wilson's Creek,WICR10,1,May 22 2008,Conifer,7.3
Wilson's Creek,WICR10,1,May 22 2008,Hardwood,11.4
Wilson's Creek,WICR11,1,Jun 10 2020,Hardwood,6.5
Wilson's Creek,WICR11,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR11,1,May 20 2008,Hardwood,20.2
Wilson's Creek,WICR11,1,May 20 2016,Hardwood,21.75
Wilson's Creek,WICR11,1,May 20 2016,Total,21.75
Wilson's Creek,WICR11,1,May 29 2012,Hardwood,22.4
Wilson's Creek,WICR12,1,Jun  1 2012,Conifer,7
Wilson's Creek,WICR12,1,Jun  1 2012,Hardwood,10.7
Wilson's Creek,WICR12,1,Jun  9 2020,Hardwood,19.25
Wilson's Creek,WICR12,1,Jun  9 2020,Conifer,13
Wilson's Creek,WICR12,1,May 19 2016,Hardwood,13
Wilson's Creek,WICR12,1,May 19 2016,Conifer,9.5
Wilson's Creek,WICR12,1,May 19 2016,Total,13
Wilson's Creek,WICR12,1,May 22 2008,Conifer,10.6
Wilson's Creek,WICR12,1,May 22 2008,Hardwood,13.5
Wilson's Creek,WICR14,1,Jun 10 2020,Hardwood,0
Wilson's Creek,WICR14,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR14,1,May 19 2016,Hardwood,5.25
Wilson's Creek,WICR14,1,May 19 2016,Total,5.25
Wilson's Creek,WICR14,1,May 30 2012,Hardwood,15.5
Wilson's Creek,WICR15,1,Jun  1 2012,Hardwood,10.3
Wilson's Creek,WICR15,1,Jun  9 2020,Hardwood,24.75
Wilson's Creek,WICR15,1,Jun  9 2020,Conifer,5.5
Wilson's Creek,WICR15,1,May 19 2016,Hardwood,13.5
Wilson's Creek,WICR15,1,May 19 2016,Total,13.5
Wilson's Creek,WICR15,1,May 22 2008,Hardwood,15.1
Wilson's Creek,WICR16,1,Jun 10 2020,Hardwood,13
Wilson's Creek,WICR16,1,Jun 10 2020,Conifer,4.5
Wilson's Creek,WICR16,1,May 20 2008,Hardwood,4.4
Wilson's Creek,WICR16,1,May 20 2016,Hardwood,8.25
Wilson's Creek,WICR16,1,May 20 2016,Total,8.25
Wilson's Creek,WICR16,1,May 30 2012,Hardwood,10.5
Wilson's Creek,WICR17,1,Jun  9 2020,Hardwood,0
Wilson's Creek,WICR17,1,Jun  9 2020,Conifer,0
Wilson's Creek,WICR17,1,May 19 2016,Total,0
Wilson's Creek,WICR18,1,Jun 10 2020,Hardwood,0
Wilson's Creek,WICR18,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR18,1,May 20 2016,Total,0
Wilson's Creek,WICR19,1,Jun 10 2020,Hardwood,13.5
Wilson's Creek,WICR19,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR19,1,May 19 2016,Hardwood,10.5
Wilson's Creek,WICR19,1,May 19 2016,Total,10.5
Wilson's Creek,WICR19,1,May 21 2008,Hardwood,7.7
Wilson's Creek,WICR19,1,May 31 2012,Hardwood,12.7
Wilson's Creek,WICR2,1,Jun  8 2020,Hardwood,29.5
Wilson's Creek,WICR2,1,Jun  8 2020,Conifer,0
Wilson's Creek,WICR2,1,May 19 2016,Hardwood,25
Wilson's Creek,WICR2,1,May 19 2016,Total,25
Wilson's Creek,WICR2,1,May 20 2008,Hardwood,17.1
Wilson's Creek,WICR2,1,May 31 2012,Hardwood,17.4
Wilson's Creek,WICR20,1,Jun  9 2020,Hardwood,0
Wilson's Creek,WICR20,1,Jun  9 2020,Conifer,0
Wilson's Creek,WICR20,1,May 19 2016,Total,0
Wilson's Creek,WICR21,1,Jun 10 2020,Hardwood,15.5
Wilson's Creek,WICR21,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR21,1,May 19 2016,Hardwood,14
Wilson's Creek,WICR21,1,May 19 2016,Total,14
Wilson's Creek,WICR21,1,May 21 2008,Hardwood,5.6
Wilson's Creek,WICR21,1,May 29 2012,Hardwood,12.9
Wilson's Creek,WICR22,1,Jun  9 2020,Hardwood,0
Wilson's Creek,WICR22,1,Jun  9 2020,Conifer,0
Wilson's Creek,WICR22,1,May 19 2016,Total,0
Wilson's Creek,WICR23,1,Jun  8 2020,Hardwood,0
Wilson's Creek,WICR23,1,Jun  8 2020,Conifer,0
Wilson's Creek,WICR23,1,May 19 2016,Total,0
Wilson's Creek,WICR24,1,Jun 11 2020,Hardwood,24.75
Wilson's Creek,WICR24,1,Jun 11 2020,Conifer,4.25
Wilson's Creek,WICR24,1,May 19 2016,Hardwood,32
Wilson's Creek,WICR24,1,May 19 2016,Conifer,8
Wilson's Creek,WICR24,1,May 19 2016,Total,32
Wilson's Creek,WICR24,1,May 21 2008,Hardwood,17.6
Wilson's Creek,WICR24,1,May 30 2012,Hardwood,45.5
Wilson's Creek,WICR25,1,Jun  9 2020,Hardwood,17.5
Wilson's Creek,WICR25,1,Jun  9 2020,Conifer,0
Wilson's Creek,WICR25,1,May 19 2016,Hardwood,15
Wilson's Creek,WICR25,1,May 19 2016,Total,15
Wilson's Creek,WICR25,1,May 22 2008,Hardwood,13.1
Wilson's Creek,WICR25,1,May 31 2012,Hardwood,18.7
Wilson's Creek,WICR26,1,Jun 10 2020,Hardwood,11.5
Wilson's Creek,WICR26,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR26,1,May 19 2016,Hardwood,27
Wilson's Creek,WICR26,1,May 19 2016,Total,27
Wilson's Creek,WICR26,1,May 21 2008,Hardwood,18.2
Wilson's Creek,WICR26,1,May 29 2012,Hardwood,27.8
Wilson's Creek,WICR27,1,Jun 10 2020,Hardwood,28.5
Wilson's Creek,WICR27,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR27,1,May 19 2016,Hardwood,17
Wilson's Creek,WICR27,1,May 19 2016,Total,17
Wilson's Creek,WICR27,1,May 22 2008,Hardwood,16.7
Wilson's Creek,WICR27,1,May 30 2012,Hardwood,18.6
Wilson's Creek,WICR28,1,May 19 2016,Hardwood,14.5
Wilson's Creek,WICR28,1,May 19 2016,Total,14.5
Wilson's Creek,WICR28,1,May 21 2008,Hardwood,10.6
Wilson's Creek,WICR28,1,May 29 2012,Hardwood,14.1
Wilson's Creek,WICR29,1,Jun 11 2020,Hardwood,13
Wilson's Creek,WICR29,1,Jun 11 2020,Conifer,0
Wilson's Creek,WICR29,1,May 19 2016,Hardwood,13.5
Wilson's Creek,WICR29,1,May 19 2016,Total,13.5
Wilson's Creek,WICR29,1,May 21 2008,Hardwood,9.7
Wilson's Creek,WICR3,1,Jun  8 2020,Hardwood,13
Wilson's Creek,WICR3,1,Jun  8 2020,Conifer,0
Wilson's Creek,WICR3,1,May 19 2016,Hardwood,8.25
Wilson's Creek,WICR3,1,May 19 2016,Conifer,8.5
Wilson's Creek,WICR3,1,May 19 2016,Total,8.5
Wilson's Creek,WICR3,1,May 20 2008,Conifer,7
Wilson's Creek,WICR3,1,May 20 2008,Hardwood,5.3
Wilson's Creek,WICR3,1,May 29 2012,Conifer,8
Wilson's Creek,WICR3,1,May 29 2012,Hardwood,7.5
Wilson's Creek,WICR30,1,Jun 10 2020,Hardwood,0
Wilson's Creek,WICR30,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR30,1,May 19 2016,Total,0
Wilson's Creek,WICR31,1,Jun 10 2020,Hardwood,21
Wilson's Creek,WICR31,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR31,1,May 19 2016,Hardwood,18.5
Wilson's Creek,WICR31,1,May 19 2016,Total,18.5
Wilson's Creek,WICR32,1,Jun 10 2020,Hardwood,0
Wilson's Creek,WICR32,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR32,1,May 19 2016,Total,0
Wilson's Creek,WICR33,1,Jun 11 2020,Hardwood,25.5
Wilson's Creek,WICR33,1,Jun 11 2020,Conifer,16.75
Wilson's Creek,WICR33,1,May 19 2016,Hardwood,26
Wilson's Creek,WICR33,1,May 19 2016,Conifer,16
Wilson's Creek,WICR33,1,May 19 2016,Total,26
Wilson's Creek,WICR33,1,May 21 2008,Conifer,15.5
Wilson's Creek,WICR33,1,May 21 2008,Hardwood,18.9
Wilson's Creek,WICR33,1,May 30 2012,Conifer,19
Wilson's Creek,WICR33,1,May 30 2012,Hardwood,26.7
Wilson's Creek,WICR34,1,Jun 10 2020,Hardwood,0
Wilson's Creek,WICR34,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR34,1,May 19 2016,Total,0
Wilson's Creek,WICR34,1,May 31 2012,Hardwood,12.4
Wilson's Creek,WICR35,1,Jun 10 2020,Hardwood,0
Wilson's Creek,WICR35,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR35,1,May 19 2016,Total,0
Wilson's Creek,WICR36,1,Jun 11 2020,Hardwood,0
Wilson's Creek,WICR36,1,Jun 11 2020,Conifer,0
Wilson's Creek,WICR36,1,May 19 2016,Total,0
Wilson's Creek,WICR37,1,Jun 11 2020,Hardwood,18.5
Wilson's Creek,WICR37,1,Jun 11 2020,Conifer,0
Wilson's Creek,WICR37,1,May 19 2016,Hardwood,20.5
Wilson's Creek,WICR37,1,May 19 2016,Total,20.5
Wilson's Creek,WICR37,1,May 21 2008,Hardwood,14.9
Wilson's Creek,WICR37,1,May 31 2012,Hardwood,23.5
Wilson's Creek,WICR38,1,May 20 2016,Total,0
Wilson's Creek,WICR4,1,Jun  9 2020,Hardwood,0
Wilson's Creek,WICR4,1,Jun  9 2020,Conifer,0
Wilson's Creek,WICR4,1,May 19 2016,Hardwood,11.25
Wilson's Creek,WICR4,1,May 19 2016,Total,11.25
Wilson's Creek,WICR4,1,May 20 2008,Hardwood,21.6
Wilson's Creek,WICR4,1,May 29 2012,Hardwood,15.2
Wilson's Creek,WICR5,1,Jun  8 2020,Hardwood,23
Wilson's Creek,WICR5,1,Jun  8 2020,Conifer,9
Wilson's Creek,WICR5,1,May 20 2008,Conifer,8.9
Wilson's Creek,WICR5,1,May 20 2008,Hardwood,22.2
Wilson's Creek,WICR5,1,May 20 2016,Hardwood,26
Wilson's Creek,WICR5,1,May 20 2016,Conifer,7.5
Wilson's Creek,WICR5,1,May 20 2016,Total,26
Wilson's Creek,WICR5,1,May 31 2012,Conifer,9.7
Wilson's Creek,WICR5,1,May 31 2012,Hardwood,18.4
Wilson's Creek,WICR6,1,Jun  1 2012,Hardwood,13.4
Wilson's Creek,WICR6,1,Jun  8 2020,Hardwood,18
Wilson's Creek,WICR6,1,Jun  8 2020,Conifer,0
Wilson's Creek,WICR6,1,May 20 2008,Hardwood,11.5
Wilson's Creek,WICR6,1,May 20 2016,Hardwood,10.25
Wilson's Creek,WICR6,1,May 20 2016,Total,10.25
Wilson's Creek,WICR7,1,Jun 10 2020,Hardwood,23.5
Wilson's Creek,WICR7,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR7,1,May 20 2008,Hardwood,21.1
Wilson's Creek,WICR7,1,May 20 2016,Hardwood,18.5
Wilson's Creek,WICR7,1,May 20 2016,Total,18.5
Wilson's Creek,WICR7,1,May 29 2012,Hardwood,17.9
Wilson's Creek,WICR8,1,Jun 10 2020,Hardwood,0
Wilson's Creek,WICR8,1,Jun 10 2020,Conifer,0
Wilson's Creek,WICR8,1,May 19 2016,Total,0
Wilson's Creek,WICR9,1,Jun  1 2012,Hardwood,10.1
Wilson's Creek,WICR9,1,Jun  8 2020,Hardwood,21.5
Wilson's Creek,WICR9,1,Jun  8 2020,Conifer,0
Wilson's Creek,WICR9,1,May 19 2016,Hardwood,13.5
Wilson's Creek,WICR9,1,May 19 2016,Total,13.5
Wilson's Creek,WICR9,1,May 20 2008,Hardwood,6.8
